operation_index,time_ns,time_ms
1308,50,0.000050
1309,1450,0.001450
1310,50,0.000050
1311,50,0.000050
1312,30,0.000030
1313,30,0.000030
1314,50,0.000050
1315,50,0.000050
1316,50,0.000050
1317,70,0.000070
1318,40,0.000040
1319,30,0.000030
1320,60,0.000060
1321,1480,0.001480
1322,30,0.000030
1323,60,0.000060
1324,50,0.000050
1325,30,0.000030
1326,70,0.000070
1327,110,0.000110
1328,60,0.000060
1329,70,0.000070
1330,20,0.000020
1331,80,0.000080
1332,50,0.000050
1333,30,0.000030
1334,70,0.000070
1335,50,0.000050
1336,30,0.000030
1337,70,0.000070
1338,40,0.000040
1339,40,0.000040
1340,30,0.000030
1341,40,0.000040
1342,30,0.000030
1343,50,0.000050
1344,40,0.000040
1345,80,0.000080
1346,40,0.000040
1347,60,0.000060
1348,30,0.000030
1349,40,0.000040
1350,30,0.000030
1351,40,0.000040
1352,50,0.000050
1353,30,0.000030
1354,50,0.000050
1355,30,0.000030
1356,40,0.000040
1357,190,0.000190
1358,30,0.000030
1359,50,0.000050
1360,30,0.000030
1361,40,0.000040
1362,30,0.000030
1363,30,0.000030
1364,90,0.000090
1365,50,0.000050
1366,50,0.000050
1367,60,0.000060
1368,40,0.000040
1369,40,0.000040
1370,40,0.000040
1371,30,0.000030
1372,40,0.000040
1373,50,0.000050
1374,30,0.000030
1375,70,0.000070
1376,30,0.000030
1377,30,0.000030
1378,50,0.000050
1379,50,0.000050
1380,30,0.000030
1381,50,0.000050
1382,40,0.000040
1383,30,0.000030
1384,50,0.000050
1385,30,0.000030
1386,40,0.000040
1387,50,0.000050
1388,40,0.000040
1389,30,0.000030
1390,30,0.000030
1391,80,0.000080
1392,30,0.000030
1393,40,0.000040
1394,40,0.000040
1395,30,0.000030
1396,30,0.000030
1397,40,0.000040
1398,40,0.000040
1399,40,0.000040
1400,1590,0.001590
1401,70,0.000070
1402,40,0.000040
1403,980,0.000980
1404,1470,0.001470
1405,70,0.000070
1406,50,0.000050
1407,140,0.000140
1408,60,0.000060
1409,1830,0.001830
1410,50,0.000050
1411,50,0.000050
1412,30,0.000030
1413,30,0.000030
1414,60,0.000060
1415,40,0.000040
1416,40,0.000040
1417,90,0.000090
1418,40,0.000040
1419,30,0.000030
1420,70,0.000070
1421,1300,0.001300
1422,30,0.000030
1423,60,0.000060
1424,50,0.000050
1425,60,0.000060
1426,70,0.000070
1427,100,0.000100
1428,130,0.000130
1429,50,0.000050
1430,40,0.000040
1431,80,0.000080
1432,60,0.000060
1433,40,0.000040
1434,80,0.000080
1435,30,0.000030
1436,40,0.000040
1437,70,0.000070
1438,50,0.000050
1439,40,0.000040
1440,40,0.000040
1441,30,0.000030
1442,30,0.000030
1443,50,0.000050
1444,40,0.000040
1445,90,0.000090
1446,50,0.000050
1447,130,0.000130
1448,30,0.000030
1449,40,0.000040
1450,30,0.000030
1451,30,0.000030
1452,40,0.000040
1453,40,0.000040
1454,30,0.000030
1455,40,0.000040
